OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Region,Category,SubCategory,ProductID,ProductName,Sales,Quantity,Discount,Profit,ShippingCost
ORD-104627,2025-09-21,2025-10-01,First Class,CUST-5676,Nancy Smith,Corporate,South,Technology,Machines,PROD-1171,Machines PROD-1171,59.01,10,0.0,15.93,5.41
ORD-104628,2021-11-07,2021-11-08,Second Class,CUST-3230,Jennifer Jackson,Home Office,South,Technology,Phones,PROD-6491,Phones PROD-6491,8.97,3,0.05,2.24,1.19
ORD-104629,2022-12-30,2023-01-04,First Class,CUST-8562,William Jones,Home Office,East,Furniture,Chairs,PROD-1364,Chairs PROD-1364,16.25,8,0.0,3.41,1.52
ORD-104630,2025-06-07,2025-06-12,Second Class,CUST-3977,Ashley Thomas,Consumer,Central,Office Supplies,Labels,PROD-9567,Labels PROD-9567,51.81,5,0.05,6.22,6.52
ORD-104631,2021-08-19,2021-08-26,Standard Class,CUST-7853,John Martin,Corporate,South,Furniture,Furnishings,PROD-4186,Furnishings PROD-4186,28.68,4,0.05,5.16,2.78
ORD-104632,2025-10-29,2025-11-07,Standard Class,CUST-3096,Richard Clark,Corporate,South,Office Supplies,Labels,PROD-5834,Labels PROD-5834,16.59,10,0.1,-0.33,2.06
ORD-104633,2021-05-26,2021-05-31,Standard Class,CUST-7026,Robert Clark,Home Office,South,Furniture,Furnishings,PROD-4783,Furnishings PROD-4783,29.12,10,0.0,5.53,2.47
ORD-104634,2024-05-19,2024-05-28,First Class,CUST-1761,Donald Miller,Corporate,East,Office Supplies,Labels,PROD-8250,Labels PROD-8250,35.07,9,0.15,0.0,2.39
ORD-104635,2024-08-25,2024-09-04,First Class,CUST-9196,Jessica Johnson,Home Office,West,Office Supplies,Binders,PROD-4338,Binders PROD-4338,6.21,10,0.05,1.18,0.32
ORD-104636,2024-12-10,2024-12-15,Standard Class,CUST-2824,Karen Miller,Consumer,South,Technology,Copiers,PROD-6758,Copiers PROD-6758,15.07,9,0.1,2.26,1.11
ORD-104637,2025-10-29,2025-11-07,Second Class,CUST-5327,Elizabeth King,Corporate,East,Furniture,Chairs,PROD-2610,Chairs PROD-2610,25.75,5,0.1,3.09,1.78
ORD-104638,2023-09-25,2023-10-04,Standard Class,CUST-6356,Richard Martin,Corporate,Central,Technology,Phones,PROD-8628,Phones PROD-8628,22.94,4,0.1,4.59,2.57
ORD-104639,2022-10-31,2022-11-02,Second Class,CUST-5702,Betty Walker,Corporate,East,Office Supplies,Labels,PROD-7137,Labels PROD-7137,15.56,5,0.05,2.96,1.9
ORD-104640,2024-09-30,2024-10-04,Second Class,CUST-4087,John Lewis,Consumer,South,Office Supplies,Labels,PROD-2349,Labels PROD-2349,53.57,9,0.25,-3.75,7.43
ORD-104641,2024-08-23,2024-08-26,Second Class,CUST-3814,Christopher Taylor,Home Office,West,Office Supplies,Storage,PROD-2341,Storage PROD-2341,15.71,1,0.0,2.2,1.1
ORD-104642,2023-02-22,2023-03-04,Second Class,CUST-2394,Robert Thomas,Home Office,Central,Technology,Copiers,PROD-2635,Copiers PROD-2635,22.28,7,0.15,0.0,2.99
ORD-104643,2021-02-23,2021-02-26,Second Class,CUST-7666,James Lewis,Corporate,South,Furniture,Furnishings,PROD-7528,Furnishings PROD-7528,17.98,8,0.1,1.08,2.36
ORD-104644,2024-03-27,2024-04-03,Second Class,CUST-1594,Barbara Jones,Corporate,East,Technology,Phones,PROD-3140,Phones PROD-3140,10.12,8,0.05,0.1,1.08
ORD-104645,2024-10-09,2024-10-18,Second Class,CUST-3979,Donald Williams,Corporate,East,Office Supplies,Paper,PROD-7250,Paper PROD-7250,18.9,10,0.05,1.13,2.64
ORD-104646,2021-05-26,2021-06-05,First Class,CUST-5985,John Thomas,Corporate,Central,Office Supplies,Paper,PROD-8661,Paper PROD-8661,36.71,6,0.1,6.61,3.64
ORD-104647,2022-12-25,2022-12-30,First Class,CUST-4389,Sarah Wilson,Consumer,East,Technology,Machines,PROD-7124,Machines PROD-7124,24.85,9,0.25,-2.49,3.59
ORD-104648,2022-03-08,2022-03-13,First Class,CUST-5371,Jennifer Moore,Corporate,Central,Furniture,Furnishings,PROD-3377,Furnishings PROD-3377,12.42,9,0.0,0.99,1.02
ORD-104649,2021-09-16,2021-09-22,Second Class,CUST-8779,Donald Smith,Consumer,West,Office Supplies,Binders,PROD-6602,Binders PROD-6602,13.85,9,0.05,2.77,1.12
ORD-104650,2023-09-30,2023-10-07,Second Class,CUST-2539,Barbara Williams,Consumer,South,Office Supplies,Art,PROD-5552,Art PROD-5552,18.31,10,0.25,-3.48,2.37
ORD-104651,2025-11-09,2025-11-15,First Class,CUST-8022,Karen Robinson,Home Office,Central,Office Supplies,Paper,PROD-7229,Paper PROD-7229,22.13,8,0.15,0.44,1.15
ORD-104652,2021-09-20,2021-09-28,Same Day,CUST-9645,Michael Lee,Corporate,South,Office Supplies,Art,PROD-6003,Art PROD-6003,17.97,5,0.3,-3.77,1.52
ORD-104653,2022-12-02,2022-12-04,Same Day,CUST-5835,Barbara Anderson,Home Office,West,Office Supplies,Art,PROD-7036,Art PROD-7036,16.19,5,0.0,1.62,0.96
ORD-104654,2023-04-13,2023-04-23,First Class,CUST-1037,Karen Walker,Home Office,East,Technology,Phones,PROD-1797,Phones PROD-1797,23.77,1,0.1,3.8,2.13
ORD-104655,2021-03-21,2021-03-26,First Class,CUST-9992,Thomas Brown,Home Office,Central,Furniture,Chairs,PROD-6667,Chairs PROD-6667,25.66,9,0.0,2.31,1.43
ORD-104656,2023-01-07,2023-01-15,Standard Class,CUST-3927,Betty Harris,Consumer,South,Technology,Copiers,PROD-1221,Copiers PROD-1221,29.25,4,0.05,2.05,3.34
ORD-104657,2021-01-04,2021-01-05,Standard Class,CUST-8684,Mary White,Corporate,Central,Office Supplies,Labels,PROD-9702,Labels PROD-9702,9.21,10,0.05,2.21,0.65
ORD-104658,2024-04-16,2024-04-19,Second Class,CUST-8261,Christopher Taylor,Consumer,East,Office Supplies,Paper,PROD-9469,Paper PROD-9469,28.51,5,0.4,-6.27,2.36
ORD-104659,2024-11-01,2024-11-07,Second Class,CUST-5771,Patricia Smith,Consumer,Central,Office Supplies,Binders,PROD-5646,Binders PROD-5646,19.52,5,0.05,1.37,1.65
ORD-104660,2022-10-11,2022-10-16,Same Day,CUST-4677,Thomas Young,Consumer,East,Technology,Accessories,PROD-2957,Accessories PROD-2957,36.49,2,0.1,1.82,2.32
ORD-104661,2022-12-19,2022-12-23,Second Class,CUST-3374,Sandra Allen,Consumer,West,Office Supplies,Binders,PROD-4649,Binders PROD-4649,11.93,3,0.15,0.48,0.81
ORD-104662,2024-05-07,2024-05-14,First Class,CUST-9062,Nancy Thompson,Corporate,East,Technology,Accessories,PROD-8263,Accessories PROD-8263,13.43,5,0.3,-2.82,1.96
ORD-104663,2025-06-15,2025-06-22,Same Day,CUST-9442,Richard Lee,Corporate,East,Office Supplies,Paper,PROD-2209,Paper PROD-2209,13.72,6,0.2,-0.41,1.25
ORD-104664,2022-06-20,2022-06-25,Same Day,CUST-8801,Nancy Smith,Corporate,East,Technology,Phones,PROD-5962,Phones PROD-5962,22.52,5,0.0,4.5,3.33
ORD-104665,2024-03-16,2024-03-25,First Class,CUST-2806,Daniel Clark,Consumer,Central,Office Supplies,Paper,PROD-5707,Paper PROD-5707,29.01,9,0.0,8.41,3.57
ORD-104666,2023-06-30,2023-07-01,Same Day,CUST-8330,Sarah Taylor,Corporate,Central,Office Supplies,Labels,PROD-8186,Labels PROD-8186,12.9,9,0.1,1.81,1.83
ORD-104667,2025-09-12,2025-09-18,Same Day,CUST-5765,Jessica Smith,Corporate,Central,Office Supplies,Storage,PROD-3195,Storage PROD-3195,10.37,1,0.25,-1.76,1.23
ORD-104668,2025-06-15,2025-06-22,Same Day,CUST-8319,Sarah Rodriguez,Corporate,West,Technology,Machines,PROD-4037,Machines PROD-4037,28.02,5,0.15,3.92,2.31
ORD-104669,2025-07-17,2025-07-20,Second Class,CUST-9785,Sarah White,Home Office,East,Technology,Copiers,PROD-5989,Copiers PROD-5989,16.56,4,0.05,4.14,1.86
ORD-104670,2024-10-27,2024-10-28,Standard Class,CUST-5557,Susan Wilson,Consumer,Central,Furniture,Chairs,PROD-5372,Chairs PROD-5372,13.96,1,0.15,1.12,1.0
ORD-104671,2022-05-10,2022-05-19,First Class,CUST-1455,Richard Hall,Corporate,South,Furniture,Bookcases,PROD-9138,Bookcases PROD-9138,13.08,10,0.1,1.57,0.87
ORD-104672,2023-10-29,2023-10-31,First Class,CUST-3678,Mary Taylor,Home Office,West,Furniture,Furnishings,PROD-2169,Furnishings PROD-2169,27.26,8,0.05,4.63,3.43
ORD-104673,2023-11-18,2023-11-21,Same Day,CUST-7782,Mary Robinson,Corporate,West,Technology,Copiers,PROD-7682,Copiers PROD-7682,36.61,8,0.0,2.93,3.72
ORD-104674,2025-08-16,2025-08-18,Same Day,CUST-2743,Joseph Johnson,Consumer,East,Furniture,Furnishings,PROD-1943,Furnishings PROD-1943,20.08,2,0.0,4.42,2.46
ORD-104675,2024-10-10,2024-10-16,Second Class,CUST-9820,William Jones,Corporate,East,Office Supplies,Paper,PROD-8375,Paper PROD-8375,17.16,9,0.05,1.2,0.88
ORD-104676,2024-09-27,2024-10-01,Same Day,CUST-6060,William Williams,Corporate,South,Furniture,Chairs,PROD-2555,Chairs PROD-2555,18.38,6,0.1,1.84,2.54
ORD-104677,2022-11-01,2022-11-07,First Class,CUST-1799,Robert Taylor,Home Office,East,Technology,Copiers,PROD-6908,Copiers PROD-6908,18.69,5,0.15,-1.12,0.98
ORD-104678,2024-06-14,2024-06-24,Second Class,CUST-1116,Susan Robinson,Home Office,South,Office Supplies,Labels,PROD-2239,Labels PROD-2239,13.34,1,0.05,3.07,1.92
ORD-104679,2025-07-17,2025-07-21,Standard Class,CUST-3531,Thomas Garcia,Home Office,South,Office Supplies,Paper,PROD-1217,Paper PROD-1217,17.9,7,0.1,2.68,1.81
ORD-104680,2023-11-24,2023-11-26,Same Day,CUST-9414,Karen Anderson,Home Office,South,Office Supplies,Art,PROD-9670,Art PROD-9670,24.05,4,0.1,3.85,3.27
ORD-104681,2022-07-03,2022-07-05,Second Class,CUST-8752,Donald Thomas,Home Office,East,Furniture,Furnishings,PROD-2057,Furnishings PROD-2057,32.08,2,0.15,2.57,3.89
ORD-104682,2021-11-11,2021-11-21,Standard Class,CUST-6271,Joseph Rodriguez,Home Office,South,Technology,Phones,PROD-7007,Phones PROD-7007,14.38,5,0.2,0.72,1.01
ORD-104683,2025-05-15,2025-05-19,Second Class,CUST-3896,Karen Thomas,Consumer,East,Technology,Phones,PROD-9206,Phones PROD-9206,10.23,4,0.05,0.61,0.73
ORD-104684,2021-12-12,2021-12-18,Same Day,CUST-8441,Ashley Martinez,Consumer,South,Office Supplies,Art,PROD-3898,Art PROD-3898,13.63,3,0.05,2.45,1.43
ORD-104685,2024-05-05,2024-05-15,Standard Class,CUST-8550,Matthew Hall,Corporate,West,Technology,Machines,PROD-6726,Machines PROD-6726,22.55,10,0.3,-1.35,1.5
ORD-104686,2022-04-11,2022-04-17,Second Class,CUST-8802,Lisa Wilson,Home Office,West,Technology,Phones,PROD-1140,Phones PROD-1140,18.44,7,0.1,1.11,2.37
ORD-104687,2025-05-22,2025-05-29,Second Class,CUST-6879,Anthony Johnson,Consumer,South,Office Supplies,Paper,PROD-9204,Paper PROD-9204,7.66,3,0.0,0.61,0.87
ORD-104688,2025-12-16,2025-12-24,Same Day,CUST-3712,John Moore,Home Office,South,Office Supplies,Paper,PROD-8209,Paper PROD-8209,17.6,7,0.15,1.94,1.81
ORD-104689,2022-11-01,2022-11-07,Same Day,CUST-6796,Joseph Young,Corporate,Central,Technology,Copiers,PROD-5796,Copiers PROD-5796,20.84,2,0.0,3.33,2.13
ORD-104690,2022-08-30,2022-08-31,First Class,CUST-9252,Sarah White,Home Office,South,Furniture,Bookcases,PROD-5369,Bookcases PROD-5369,14.77,10,0.0,3.25,1.5
ORD-104691,2024-07-10,2024-07-17,Second Class,CUST-4006,Thomas White,Consumer,Central,Technology,Copiers,PROD-2880,Copiers PROD-2880,46.61,10,0.05,7.46,3.94
ORD-104692,2025-05-19,2025-05-24,Second Class,CUST-7413,Michael Miller,Consumer,South,Furniture,Tables,PROD-2538,Tables PROD-2538,21.42,4,0.0,3.86,2.87
ORD-104693,2022-04-06,2022-04-13,Standard Class,CUST-4664,Karen White,Corporate,Central,Office Supplies,Art,PROD-4940,Art PROD-4940,38.64,6,0.0,7.73,4.21
ORD-104694,2025-06-29,2025-07-05,First Class,CUST-3461,David Lee,Home Office,South,Office Supplies,Storage,PROD-6301,Storage PROD-6301,36.81,5,0.05,4.05,4.37
ORD-104695,2024-01-28,2024-01-29,Same Day,CUST-9449,Christopher White,Consumer,South,Office Supplies,Labels,PROD-1958,Labels PROD-1958,15.18,9,0.2,-1.52,1.71
ORD-104696,2021-05-29,2021-05-30,Second Class,CUST-9479,Daniel Davis,Home Office,East,Furniture,Bookcases,PROD-4569,Bookcases PROD-4569,9.89,4,0.05,1.09,1.16
ORD-104697,2021-03-26,2021-03-30,Second Class,CUST-8510,Barbara Martin,Home Office,West,Furniture,Tables,PROD-1481,Tables PROD-1481,26.78,1,0.15,1.61,3.37
ORD-104698,2024-11-12,2024-11-19,Second Class,CUST-1936,Nancy Harris,Corporate,South,Office Supplies,Storage,PROD-2191,Storage PROD-2191,24.99,4,0.0,2.75,3.59
ORD-104699,2021-10-24,2021-10-25,Same Day,CUST-8796,William Anderson,Home Office,South,Technology,Machines,PROD-9020,Machines PROD-9020,20.29,3,0.05,5.07,2.81
ORD-104700,2021-06-26,2021-07-03,Second Class,CUST-9333,David Walker,Home Office,South,Furniture,Tables,PROD-1653,Tables PROD-1653,32.44,2,0.1,0.65,2.67
ORD-104701,2023-08-01,2023-08-10,Same Day,CUST-6367,Anthony Hall,Corporate,Central,Technology,Machines,PROD-3198,Machines PROD-3198,16.17,4,0.15,1.94,0.94
ORD-104702,2024-06-12,2024-06-13,Same Day,CUST-3144,Michael Hall,Corporate,Central,Office Supplies,Binders,PROD-1927,Binders PROD-1927,14.26,2,0.1,1.14,1.08
ORD-104703,2025-09-30,2025-10-04,Same Day,CUST-4739,Betty Thomas,Home Office,East,Office Supplies,Storage,PROD-4032,Storage PROD-4032,18.62,2,0.25,-3.35,0.95
ORD-104704,2022-11-06,2022-11-11,First Class,CUST-7354,Nancy Walker,Home Office,South,Technology,Phones,PROD-6928,Phones PROD-6928,16.63,4,0.15,0.67,2.05
ORD-104705,2023-10-09,2023-10-10,Same Day,CUST-3167,Sarah Thomas,Corporate,East,Furniture,Bookcases,PROD-5144,Bookcases PROD-5144,16.33,10,0.1,-0.82,2.35
ORD-104706,2025-04-05,2025-04-08,Standard Class,CUST-5785,Daniel Rodriguez,Home Office,Central,Office Supplies,Labels,PROD-1458,Labels PROD-1458,15.76,6,0.15,0.0,2.02
ORD-104707,2024-12-26,2025-01-01,Standard Class,CUST-5700,Linda Taylor,Home Office,Central,Furniture,Furnishings,PROD-6694,Furnishings PROD-6694,14.69,7,0.2,-0.73,1.9
ORD-104708,2023-11-04,2023-11-09,Same Day,CUST-3207,Ashley Thomas,Home Office,South,Office Supplies,Storage,PROD-2257,Storage PROD-2257,14.13,2,0.0,1.41,1.88
ORD-104709,2022-05-31,2022-06-07,Same Day,CUST-1700,Susan Hall,Corporate,Central,Technology,Phones,PROD-8163,Phones PROD-8163,6.99,2,0.2,0.56,0.39
ORD-104710,2024-04-17,2024-04-21,Standard Class,CUST-5502,Christopher Jackson,Corporate,Central,Furniture,Bookcases,PROD-5176,Bookcases PROD-5176,38.58,9,0.05,3.09,2.36
ORD-104711,2021-01-21,2021-01-24,Same Day,CUST-9864,Joseph Davis,Consumer,West,Furniture,Bookcases,PROD-8119,Bookcases PROD-8119,25.29,10,0.15,1.52,2.28
ORD-104712,2021-07-05,2021-07-06,Standard Class,CUST-2344,Patricia King,Home Office,East,Furniture,Tables,PROD-7102,Tables PROD-7102,39.32,3,0.0,5.11,4.91
ORD-104713,2024-07-03,2024-07-10,Same Day,CUST-1768,Donald Harris,Consumer,East,Technology,Copiers,PROD-6142,Copiers PROD-6142,20.22,1,0.05,4.65,1.75
ORD-104714,2021-11-18,2021-11-19,Second Class,CUST-2626,Nancy Moore,Consumer,South,Technology,Phones,PROD-8052,Phones PROD-8052,41.66,9,0.1,1.25,4.94
ORD-104715,2023-05-27,2023-06-02,Standard Class,CUST-1643,William Anderson,Consumer,East,Technology,Accessories,PROD-6443,Accessories PROD-6443,18.22,9,0.0,4.92,1.23
ORD-104716,2023-04-04,2023-04-05,Same Day,CUST-1520,Elizabeth Martin,Consumer,Central,Office Supplies,Labels,PROD-3748,Labels PROD-3748,57.4,5,0.2,1.72,5.44
ORD-104717,2023-02-05,2023-02-09,Standard Class,CUST-9761,Betty Martin,Corporate,East,Office Supplies,Paper,PROD-2079,Paper PROD-2079,31.93,1,0.1,-0.32,2.99
ORD-104718,2021-12-04,2021-12-14,First Class,CUST-4217,Joseph Davis,Corporate,East,Office Supplies,Storage,PROD-9163,Storage PROD-9163,26.6,7,0.2,-0.53,1.79
ORD-104719,2025-02-09,2025-02-18,Same Day,CUST-6657,Nancy Moore,Consumer,East,Technology,Phones,PROD-1784,Phones PROD-1784,26.18,6,0.2,0.79,2.24
ORD-104720,2024-12-06,2024-12-10,Standard Class,CUST-5152,James Harris,Corporate,Central,Technology,Copiers,PROD-8079,Copiers PROD-8079,27.26,9,0.3,-1.91,2.38
ORD-104721,2021-12-31,2022-01-10,Same Day,CUST-5018,Joseph King,Home Office,East,Technology,Phones,PROD-7215,Phones PROD-7215,7.51,7,0.1,0.68,0.84
ORD-104722,2024-08-28,2024-09-07,Second Class,CUST-7379,Christopher Martin,Consumer,South,Technology,Machines,PROD-4619,Machines PROD-4619,16.92,5,0.15,-0.85,1.98
ORD-104723,2022-08-21,2022-08-27,Same Day,CUST-1034,John Williams,Consumer,Central,Furniture,Chairs,PROD-5236,Chairs PROD-5236,15.69,6,0.25,-0.63,2.05
ORD-104724,2021-12-30,2022-01-02,Second Class,CUST-7379,Anthony Lee,Consumer,West,Technology,Copiers,PROD-1824,Copiers PROD-1824,12.19,9,0.15,0.0,1.18
ORD-104725,2024-07-24,2024-07-27,First Class,CUST-9614,Matthew Thomas,Home Office,Central,Office Supplies,Paper,PROD-3000,Paper PROD-3000,19.97,3,0.25,-3.2,2.06
ORD-104726,2021-01-26,2021-01-28,Second Class,CUST-8813,David Wright,Corporate,South,Technology,Phones,PROD-1931,Phones PROD-1931,16.61,4,0.05,1.33,1.89
ORD-104727,2025-12-14,2025-12-24,Second Class,CUST-5298,Jennifer Smith,Corporate,South,Furniture,Chairs,PROD-1170,Chairs PROD-1170,32.02,6,0.25,0.0,4.56
ORD-104728,2022-08-18,2022-08-27,First Class,CUST-6273,Sandra Moore,Consumer,West,Technology,Phones,PROD-7331,Phones PROD-7331,59.42,10,0.2,-1.78,6.98
ORD-104729,2025-08-31,2025-09-04,Standard Class,CUST-2889,Thomas Wilson,Corporate,South,Office Supplies,Binders,PROD-7894,Binders PROD-7894,16.49,3,0.0,3.96,1.84
ORD-104730,2024-12-29,2025-01-02,Standard Class,CUST-3475,Donald Jones,Corporate,West,Furniture,Chairs,PROD-8202,Chairs PROD-8202,12.02,6,0.0,2.16,1.63
ORD-104731,2025-12-31,2026-01-05,Standard Class,CUST-9687,Ashley Smith,Consumer,South,Furniture,Tables,PROD-1564,Tables PROD-1564,17.12,9,0.2,0.17,1.1
ORD-104732,2025-07-19,2025-07-22,First Class,CUST-1137,Karen Wilson,Home Office,Central,Furniture,Furnishings,PROD-7749,Furnishings PROD-7749,20.13,6,0.0,4.23,2.99
ORD-104733,2023-12-17,2023-12-19,Second Class,CUST-4666,William Young,Consumer,West,Office Supplies,Art,PROD-4051,Art PROD-4051,19.4,6,0.0,3.69,1.48
ORD-104734,2021-08-18,2021-08-24,First Class,CUST-5680,Sarah Taylor,Corporate,South,Office Supplies,Storage,PROD-6388,Storage PROD-6388,24.15,9,0.1,3.38,3.12
ORD-104735,2025-05-22,2025-05-26,Standard Class,CUST-9743,Jennifer Walker,Consumer,South,Office Supplies,Storage,PROD-7655,Storage PROD-7655,31.47,2,0.0,9.13,4.64
ORD-104736,2022-11-27,2022-12-02,Second Class,CUST-3722,Jessica Robinson,Home Office,South,Office Supplies,Labels,PROD-2946,Labels PROD-2946,20.64,9,0.3,-4.95,2.35
ORD-104737,2022-08-15,2022-08-18,Same Day,CUST-7320,Daniel Brown,Home Office,South,Technology,Accessories,PROD-9216,Accessories PROD-9216,21.59,7,0.2,-2.37,2.12
ORD-104738,2021-04-13,2021-04-18,Same Day,CUST-1158,Thomas Wright,Consumer,Central,Technology,Machines,PROD-8670,Machines PROD-8670,9.36,2,0.2,-1.03,1.08
ORD-104739,2025-12-05,2025-12-10,Same Day,CUST-1793,David Taylor,Home Office,East,Furniture,Furnishings,PROD-9972,Furnishings PROD-9972,44.14,10,0.1,-0.88,4.08
ORD-104740,2023-07-05,2023-07-12,First Class,CUST-1113,Betty Thomas,Home Office,West,Technology,Copiers,PROD-3354,Copiers PROD-3354,30.03,8,0.15,0.3,3.61
ORD-104741,2022-02-28,2022-03-04,Second Class,CUST-6599,Karen Lewis,Corporate,South,Furniture,Bookcases,PROD-8445,Bookcases PROD-8445,21.66,7,0.1,4.12,3.2
ORD-104742,2021-09-20,2021-09-29,Same Day,CUST-4801,Robert Walker,Home Office,South,Office Supplies,Labels,PROD-5431,Labels PROD-5431,42.6,9,0.1,0.0,2.81
ORD-104743,2022-06-25,2022-06-26,Second Class,CUST-7755,John Martin,Home Office,East,Office Supplies,Art,PROD-3714,Art PROD-3714,12.33,2,0.1,0.12,0.82
ORD-104744,2022-07-09,2022-07-13,Standard Class,CUST-7693,Sandra Miller,Corporate,East,Office Supplies,Labels,PROD-8936,Labels PROD-8936,47.71,4,0.1,7.16,2.81
ORD-104745,2023-04-19,2023-04-22,Standard Class,CUST-3481,Anthony Garcia,Consumer,West,Office Supplies,Art,PROD-8290,Art PROD-8290,21.66,7,0.15,2.38,1.22
ORD-104746,2022-02-14,2022-02-18,First Class,CUST-5947,Sarah Robinson,Corporate,South,Furniture,Bookcases,PROD-1048,Bookcases PROD-1048,21.67,4,0.15,-1.3,1.27
ORD-104747,2025-05-26,2025-05-29,Same Day,CUST-8579,Anthony Miller,Consumer,East,Furniture,Bookcases,PROD-1486,Bookcases PROD-1486,11.51,5,0.2,-0.12,1.59
ORD-104748,2023-10-25,2023-10-31,Second Class,CUST-1180,Jennifer Walker,Consumer,Central,Technology,Accessories,PROD-2104,Accessories PROD-2104,8.8,2,0.05,1.14,0.56
ORD-104749,2021-06-26,2021-06-29,Second Class,CUST-3172,Robert Walker,Consumer,South,Technology,Copiers,PROD-2095,Copiers PROD-2095,8.41,7,0.2,-0.42,0.84
ORD-104750,2025-09-27,2025-09-28,Second Class,CUST-7205,Sarah Miller,Corporate,Central,Technology,Copiers,PROD-9730,Copiers PROD-9730,15.47,3,0.0,1.39,1.85
ORD-104751,2023-04-19,2023-04-21,Same Day,CUST-8618,Lisa Young,Home Office,Central,Office Supplies,Labels,PROD-6321,Labels PROD-6321,7.97,4,0.25,-1.59,0.82
ORD-104752,2024-01-27,2024-01-30,Standard Class,CUST-7907,Sandra Smith,Home Office,South,Technology,Phones,PROD-6006,Phones PROD-6006,32.97,9,0.2,0.99,3.84
ORD-104753,2022-03-15,2022-03-22,Same Day,CUST-3368,Anthony Martinez,Consumer,South,Furniture,Furnishings,PROD-3101,Furnishings PROD-3101,22.64,4,0.1,0.91,1.77
ORD-104754,2024-01-16,2024-01-26,First Class,CUST-1969,Karen Harris,Consumer,East,Technology,Accessories,PROD-7222,Accessories PROD-7222,11.74,7,0.05,0.94,1.15
ORD-104755,2025-02-06,2025-02-16,Standard Class,CUST-5101,Richard Williams,Home Office,South,Furniture,Chairs,PROD-3094,Chairs PROD-3094,12.25,5,0.05,1.59,0.89
ORD-104756,2021-11-23,2021-11-26,Same Day,CUST-8173,David Hall,Corporate,East,Furniture,Tables,PROD-7887,Tables PROD-7887,18.29,1,0.25,-1.65,1.68
ORD-104757,2025-08-05,2025-08-11,Standard Class,CUST-9124,Christopher Rodriguez,Home Office,West,Technology,Machines,PROD-3031,Machines PROD-3031,10.09,2,0.05,0.81,0.68
ORD-104758,2025-06-05,2025-06-14,Same Day,CUST-9629,Ashley Miller,Corporate,East,Furniture,Chairs,PROD-7372,Chairs PROD-7372,12.11,3,0.3,-0.73,1.44
ORD-104759,2024-06-09,2024-06-10,First Class,CUST-1518,Lisa Brown,Consumer,South,Furniture,Bookcases,PROD-6883,Bookcases PROD-6883,20.36,2,0.3,-3.05,2.3
ORD-104760,2023-01-08,2023-01-15,Standard Class,CUST-5359,John Clark,Consumer,Central,Office Supplies,Labels,PROD-9197,Labels PROD-9197,21.26,7,0.25,0.43,1.57
ORD-104761,2022-06-20,2022-06-22,Second Class,CUST-3359,Sandra Williams,Consumer,South,Technology,Machines,PROD-1617,Machines PROD-1617,28.46,10,0.3,-6.55,2.27
ORD-104762,2024-08-05,2024-08-13,Same Day,CUST-8829,Jessica Thomas,Consumer,West,Furniture,Tables,PROD-7456,Tables PROD-7456,55.38,3,0.1,3.32,7.81
ORD-104763,2025-11-21,2025-11-30,Standard Class,CUST-8949,Patricia Johnson,Home Office,West,Furniture,Bookcases,PROD-9402,Bookcases PROD-9402,21.4,8,0.15,0.21,1.86
ORD-104764,2021-09-12,2021-09-17,Same Day,CUST-4409,Mary Young,Consumer,West,Office Supplies,Paper,PROD-3974,Paper PROD-3974,13.05,6,0.05,0.39,0.8
ORD-104765,2024-10-06,2024-10-13,Second Class,CUST-8870,Charles Anderson,Consumer,South,Furniture,Tables,PROD-1828,Tables PROD-1828,43.26,1,0.0,6.06,4.5
ORD-104766,2025-07-01,2025-07-09,First Class,CUST-6075,Joseph Lewis,Corporate,South,Office Supplies,Binders,PROD-3982,Binders PROD-3982,10.42,10,0.0,2.5,1.24
ORD-104767,2022-04-26,2022-05-03,First Class,CUST-2637,Richard Clark,Corporate,East,Technology,Accessories,PROD-2958,Accessories PROD-2958,18.29,3,0.1,0.37,1.73
ORD-104768,2024-01-16,2024-01-18,Second Class,CUST-3151,William Jackson,Consumer,West,Furniture,Furnishings,PROD-3284,Furnishings PROD-3284,44.64,6,0.05,4.02,4.21
ORD-104769,2022-09-09,2022-09-10,First Class,CUST-6143,Jessica Garcia,Home Office,Central,Furniture,Chairs,PROD-6080,Chairs PROD-6080,18.61,8,0.05,0.74,1.02
ORD-104770,2021-10-04,2021-10-12,Second Class,CUST-9828,Elizabeth Moore,Consumer,West,Furniture,Bookcases,PROD-9174,Bookcases PROD-9174,18.42,3,0.25,0.0,1.09
ORD-104771,2024-05-11,2024-05-14,Same Day,CUST-4297,Nancy Miller,Home Office,East,Furniture,Tables,PROD-5514,Tables PROD-5514,25.7,5,0.3,-0.77,2.59
ORD-104772,2021-09-26,2021-09-30,Standard Class,CUST-7021,Barbara Thomas,Consumer,South,Office Supplies,Labels,PROD-5838,Labels PROD-5838,10.19,7,0.05,0.61,1.4
ORD-104773,2025-11-25,2025-12-05,Same Day,CUST-1939,Robert Brown,Home Office,East,Office Supplies,Labels,PROD-7049,Labels PROD-7049,14.49,3,0.0,1.59,0.85
ORD-104774,2024-12-12,2024-12-17,Same Day,CUST-1329,Betty Anderson,Consumer,Central,Office Supplies,Paper,PROD-4074,Paper PROD-4074,15.59,3,0.1,2.03,2.24
